ID,coppaRisk
7687,0.10701071056831996
5545,0.04368274590668339
6319,0.2947518111345697
9068,0.04598690224079644
5499,0.07098516287410536
4807,0.827943693665464
7757,0.059934737900084016
3271,0.10518881302230935
4166,0.17060919734779287
5230,0.10290927050783356
3689,0.08044730854128107
5288,0.15043119694514684
1917,0.7849391133976934
1027,0.5735546924532255
3158,0.18123310296077785
8177,0.13489662175793293
3958,0.07705262680508528
3291,0.08770875270826363
6349,0.12406054826169707
7727,0.07099452665930178
4890,0.07211653520369017
8519,0.4108774726020479
9897,0.1939125787894999
5278,0.5728170118496492
4724,0.8089737508461304
3815,0.07115766712355602
7588,0.14548946384058312
1506,0.44067605963275935
8318,0.1730423643404557
5530,0.06703661980618322
1748,0.32628692168716666
152,0.5163033869651555
3423,0.15017795881699975
4629,0.08925015887014498
6390,0.06759152018112863
1566,0.7128875533539509
6716,0.09494849431845671
3603,0.6283026055314594
2806,0.6524341218105315
1037,0.8134485005961167
8627,0.7921737654986013
155,0.10761262567507925
8193,0.10542853713802669
8259,0.8822421034191561
2837,0.08753619970694435
2069,0.8919439252444598
529,0.1534643812316783
1493,0.3446236575768411
5773,0.10442307949632239
3949,0.1034266718932576
1805,0.8105759490788318
7151,0.06822555555795827
3237,0.1352750569947825
7902,0.0726151851571565
7865,0.06791246393574916
1565,0.8677363765503122
1904,0.7151073857099255
3792,0.04939271536778144
1151,0.7472954003295141
9660,0.5492665931060736
4563,0.14416493595086785
2218,0.07052993933902457
9092,0.6131376645615402
8336,0.05215764875631668
3157,0.8331480217829799
1795,0.6866136511650284
4644,0.0932822108070422
8001,0.06689177549042899
7359,0.06205900712602037
7258,0.08453567970137718
8585,0.6517031373059926
2182,0.08129407579769296
9021,0.11926044270135655
6348,0.05526708451317656
9027,0.1441213544461874
1652,0.10992097078490132
9059,0.09472399453339815
6774,0.04816229919802603
5026,0.7837367055255796
5919,0.05570806805809268
5195,0.5913126140243031
3832,0.49070677324960965
7418,0.04752098267015959
4015,0.5956704228190168
1388,0.817215362850394
4122,0.5860203278592182
5217,0.14808832848511855
7906,0.07832401995644014
6742,0.7460312188729481
7574,0.12179542311680645
1404,0.5572960989636646
9531,0.12927627561003133
6866,0.06113997337346029
2158,0.03855714429215745
9256,0.10302264455322575
2130,0.8779072585598959
9852,0.4345001964889875
2581,0.10312794005286606
5095,0.32125715096301355
7837,0.05082149416984562
9912,0.759298887052114
7827,0.0581227053681138
3382,0.09145103881426243
5551,0.07258454124585005
9875,0.12802112072389396
4491,0.24803437181128965
3720,0.14870050053688888
9909,0.29971172319694
1892,0.8644943708761552
9505,0.4820721892785578
4019,0.0626972275311966
8826,0.8792428350665582
3178,0.19480084844641926
9188,0.766859493554719
4855,0.08387536177130733
420,0.14305823194794937
3270,0.3106133978249091
1725,0.8991481312068745
2815,0.7387075779641052
1850,0.9379868357762512
7186,0.06033555306444106
7770,0.14489640914129676
378,0.61299658103751
5498,0.6073470653122598
1409,0.11307313276136781
9685,0.08952073080689489
575,0.13017063156502207
8762,0.8672087375394182
3836,0.6529788551416422
7936,0.09081314645004322
7017,0.043765919965218426
2518,0.09402750355267363
7733,0.7418353545591218
2702,0.1662832780005277
8925,0.04925395643872812
8461,0.7078030308472897
4134,0.1354548484220994
6197,0.17591664230330756
5231,0.10317258832861947
2507,0.21994078173459092
2921,0.48075293525883883
7851,0.106488637990266
4128,0.08616695988906689
519,0.22490149730734765
4964,0.0890899777397116
2818,0.05776457003121372
3441,0.7947527733319277
2488,0.08164316973413159
1382,0.5218744382172895
2583,0.4257638822076944
6631,0.07519677499584487
7112,0.15065396380020762
2018,0.9110601876822152
2505,0.15623379729669437
5149,0.0809565576138424
9814,0.07417100753953897
2243,0.08164331545162039
5953,0.04789852586726198
629,0.1799373130924231
3079,0.18803138958121576
3639,0.08247769372810881
7790,0.05889090216897421
6174,0.11579666543182458
8953,0.046636366373895934
6087,0.0573509708568329
9765,0.05683638061299472
3943,0.08359437308621975
4130,0.10483876597974345
2213,0.030866552229947067
8386,0.7472195143108286
8850,0.5493562299879795
1046,0.45061932555280904
7556,0.2629092417215163
4650,0.6469349232719765
7170,0.12942843645211105
8751,0.796056412817485
5889,0.09789271867919315
3823,0.04822868789986711
2160,0.6692042745674174
6426,0.0778465574347182
9475,0.04314413903606741
4245,0.23698213738957602
9726,0.39407411526766367
3367,0.09073202338337179
769,0.8119135020889743
7456,0.09814991703095652
2312,0.08843887262718766
5245,0.06898964002800209
3348,0.5761017828358007
7720,0.07783926712831668
8459,0.8090265413967059
1257,0.8514564356581344
2331,0.8430739513692198
1185,0.8723170961282679
5840,0.06763341674159863
2828,0.17777567221921017
1853,0.5747037620720745
5988,0.09012386681208487
5973,0.16391573307231969
9271,0.08384759283585562
3599,0.12660014767765684
6457,0.07404823663644856
930,0.09584938682578013
4633,0.2189304187294567
8192,0.06899723070818553
8149,0.1501666165864742
6723,0.7664237097953888
9659,0.07576809287382925
1538,0.41410998121388737
5915,0.06530273174619441
3571,0.1695712449307318
4049,0.040744202950658226
3672,0.808025776037309
2257,0.05051073479187327
4744,0.08974427804558402
8708,0.7593037278112308
8162,0.26390161370349174
9327,0.049402405662166145
9896,0.11949958507803589
7340,0.1186689712139983
8743,0.8367607908010777
1016,0.5802694368293728
8717,0.7536982272502043
6767,0.06856776630486815
5500,0.08552004600599947
8237,0.06357419564564155
9012,0.07659073869491075
7828,0.17406971538738375
6025,0.07429601431281238
5608,0.06444204876024122
6993,0.06246819562894735
6301,0.0558712388980922
6615,0.0816542925721419
7427,0.07392388838675128
979,0.2171474416135371
3416,0.05507911474635851
9977,0.5905033064138538
9706,0.12275394810200903
4920,0.3715491839421671
9582,0.3861720708302532
5933,0.11257848409297828
4672,0.13514880939136395
716,0.794179612994715
3940,0.08620688363174285
6893,0.15542933332558848
3092,0.7597896605071036
2919,0.08235638469602538
6544,0.10484458535582421
7613,0.04305347144396601
2131,0.8142451537343773
1790,0.6963482246950541
2304,0.41517500213224856
6530,0.08750123221509078
5839,0.07540962216869401
13,0.8011995174324914
353,0.14139345633214848
6704,0.047445030489585586
4774,0.6431824023400866
6370,0.039038793407971936
2639,0.030486026595019172
5297,0.07407694391766004
6396,0.4288187895768597
1377,0.600622872370131
5058,0.06832579955940228
4740,0.2273620479505719
881,0.7155298936989765
7102,0.031120047350666664
2437,0.6890887595103427
2598,0.07433732805042931
5249,0.06172391958475315
5548,0.06674678401997565
5331,0.1437734033688178
4796,0.7945945068097957
8168,0.06361452410197375
2256,0.7631234506216936
2025,0.7508546209492634
2281,0.6336873771621243
9980,0.5520296998393972
2954,0.5087188095533164
6853,0.16652802724263194
9684,0.38737766516480676
1885,0.8684746602741406
2171,0.18700081657418932
1831,0.9315472656683347
1077,0.42627990472967975
9591,0.1110639434268107
8032,0.06333556540525614
6394,0.08174544857538095
7310,0.06760862016146858
8101,0.18648130004252736
2,0.14334515794127714
6104,0.08904485518520146
380,0.18762554528770817
6408,0.09467795215939442
9719,0.06015034757095118
6137,0.04473041350142373
7587,0.03749173593457579
7866,0.08428069623483818
6328,0.12611020357410185
7756,0.14364760368568344
7655,0.1092998490765499
212,0.1375388045078982
8596,0.7136646081535104
9887,0.10304420589900115
6682,0.16778851158854874
4176,0.5729758343732345
700,0.8013364742517838
6543,0.0825530264953041
6229,0.06266316336083773
7559,0.18031093188809078
2015,0.7582773641980445
2493,0.07957006064267837
5655,0.04953527754346463
6931,0.6507388532393902
7868,0.04474759665115237
7759,0.4021522429424045
3806,0.3246300613403174
6731,0.6535773241744623
2529,0.06584919741753405
3400,0.19035573306917522
654,0.8407326020654144
1792,0.7865791960768661
5977,0.1575312277139593
3343,0.1279105028219977
2477,0.6920041296625555
3790,0.5179492112065032
4634,0.16144514449853342
1058,0.8207763470554377
1820,0.8840487654675093
250,0.10730457786694497
1727,0.8354734750790243
7900,0.06266017197959448
4499,0.0898089423457727
9118,0.10591507270727842
5380,0.05849400257341411
6083,0.1320906708798191
6063,0.08382713245850475
6519,0.07540341826765908
2482,0.07420447146063563
3166,0.47445392424967153
3933,0.08779356253609633
66,0.2156838988517263
8593,0.6588928847611256
5171,0.12532040201414144
9479,0.6770255875816803
6243,0.10007373878504365
5665,0.06012574387049961
2016,0.8314480742307024
2556,0.7869493800882799
6325,0.09683313836278039
5411,0.09519235905957822
7420,0.08868144933730965
8427,0.8125098097448699
5020,0.08444028074907449
1066,0.7606856960766852
7396,0.11847099729295706
6955,0.054226974486204886
2949,0.04473319927730076
5039,0.39449398921252193
8436,0.7480610914270824
2396,0.09936903901920674
5068,0.17311425126886965
3838,0.09931827081752885
7809,0.14176726608658588
3749,0.07159547668595873
8668,0.5618468832269133
1789,0.8793653276086201
8913,0.0987124819964687
4163,0.07585514401176202
1561,0.37084065778880165
1649,0.3301286579774222
9941,0.10964225795883022
6815,0.12895543716768712
9069,0.19871137983706225
4087,0.0832876936862918
6491,0.10272428943341391
9518,0.6664708698292356
3501,0.0496902355249888
8911,0.14200712621370581
6675,0.0787604116770439
3422,0.05472862977622926
7661,0.07501827180424288
2032,0.8045519817571182
2209,0.7071084792573451
1819,0.7914890047286209
9752,0.07491950145011633
891,0.6180292051459894
4673,0.4698946370407689
810,0.3316567349482385
9717,0.5485082211261437
4987,0.4298596486478238
1201,0.22466622071113132
3397,0.059873222140130765
1848,0.8037884794158748
8905,0.24861599840502693
326,0.8380720677332995
8069,0.07347319768648457
2988,0.06868641064834459
5862,0.43740404131209387
6749,0.06811206380712627
2045,0.796648047153012
424,0.1303309296398123
1694,0.42508412220331876
6823,0.047181409395242305
2941,0.05178816814575185
7417,0.099365609890674
8728,0.3295086235378689
624,0.25299264459281523
205,0.17512320203226037
1009,0.6110599651091411
1239,0.6526993530640701
9689,0.18127422026081846
6016,0.05913315111147255
2712,0.05337971549141555
1627,0.15304635762760355
3487,0.6067214890167927
7991,0.0696120087620385
4194,0.040567083079121054
3544,0.0442697012171901
3194,0.5994220682797616
3827,0.07830479559911861
8497,0.8540572652055253
4089,0.045912927635336366
6563,0.13909250950750285
2986,0.09914348944091458
2872,0.7561638907256943
8025,0.6047426509539567
4792,0.7459400246228287
3406,0.06930038622400327
3187,0.0692620225295791
1089,0.4746657742310351
2895,0.2436999854292282
9946,0.3737188973283051
5957,0.13054947942849424
4375,0.5954299878865951
4747,0.21042805408646464
2105,0.8322133632542901
2774,0.05438843402288868
1053,0.8192932240828839
1603,0.2933142104762605
7338,0.034443905313497704
4483,0.09247997464382134
1844,0.8804875097518816
7503,0.483646968469933
2874,0.7786801260795542
8603,0.6087531796933051
8369,0.12449429097416763
3757,0.048472574502262694
7760,0.3810674508337805
2210,0.08776593839754498
9039,0.1021052617496586
4923,0.1521823144335382
409,0.7996434531623655
3604,0.46286427899212057
2645,0.04208558804422945
7930,0.07104262994005871
6789,0.7817956361525426
77,0.05107741316362119
4906,0.7271479352890866
1743,0.30331675262569086
5172,0.1373487322256613
8030,0.08616091084755373
666,0.8654260613545807
6435,0.07499953394200652
6940,0.06951033886205975
5552,0.486669014046782
4537,0.18023870610663326
7061,0.11804953837522386
7092,0.0766317050502362
4891,0.09240785605934389
2726,0.09073222680179859
9965,0.7955650338750254
3535,0.1654379066086927
6220,0.08807732953980094
3299,0.19575003713649627
2891,0.0497724912921488
5924,0.06709212171381917
3676,0.07904440634106387
3504,0.5147158761371978
3624,0.0480340736150855
1674,0.7772456274413476
4968,0.06311732867007007
8763,0.8436065538905867
9861,0.061508156227166925
2367,0.08728188289903994
4257,0.07433327714737005
7576,0.09861439187900317
4370,0.7248537290208118
752,0.7974129784071218
535,0.054000326928787236
4758,0.757035376214722
2650,0.028861236567018653
9695,0.06953868182288377
4045,0.49921053321258874
3011,0.07626038020756536
355,0.8190497850024416
6926,0.131245973233952
1556,0.31058690118386784
4223,0.06697251357435835
2922,0.3117090500231363
1512,0.8528300533165999
9546,0.1736242535875484
4990,0.3737760266290383
6803,0.10579345134044822
1372,0.7903425542458149
7445,0.03028330829356514
554,0.23353091946225338
4777,0.22891745343714937
299,0.10657837329390943
7594,0.42252632060234957
6506,0.07735543097603438
8885,0.10771631266552549
7281,0.027295561802066753
9881,0.44072471917005784
6224,0.12749748357439908
6821,0.6050612402684771
6916,0.9023938791385012
1042,0.8081726269692566
4465,0.8478026593551468
2594,0.6977559318094977
1918,0.804078224017288
8577,0.6099047108387728
5897,0.09265122569614033
6867,0.14707119914311467
1268,0.4133523272902363
2447,0.5974380398377414
801,0.5205709635200078
1985,0.8546904783424031
6782,0.580860923211795
8216,0.0781667745669229
7313,0.09878418107332673
7899,0.15112770808962736
3208,0.40491177301049774
4646,0.7034075351293263
4300,0.1662147832135172
528,0.2713405060165328
8223,0.07543110216112549
728,0.7646166077003732
4666,0.10951284740606361
9276,0.3731335920460684
9701,0.5416877106261183
2416,0.14118182883173744
5628,0.5190080972646742
8827,0.8589022159980866
9818,0.05656019331138316
1796,0.8327535721624597
1321,0.871082849987441
5300,0.08535276734540158
2490,0.0296524243450986
6680,0.08521710318332157
9589,0.0912649941035335
6466,0.05632093740348608
3119,0.096611973048107
4706,0.3003058482794759
4635,0.12208615151435731
5799,0.08728780625321325
2694,0.06170337760260539
4149,0.7653957354418908
1497,0.1785060734765443
608,0.6994181963267105
9197,0.10137818427829241
1650,0.20616383243102251
2616,0.7260811453643046
8399,0.7750389816586803
7754,0.5844226612469956
1369,0.16475426264823329
5790,0.09796660829954167
5089,0.16394700478619761
3278,0.17166175870131234
3774,0.39960165640642054
7364,0.11501780395766102
4942,0.16219217578668324
4887,0.8545337623488011
1446,0.10416412256412896
8265,0.07623111651716863
432,0.24734129206183855
7732,0.058616658781460905
1293,0.6310615297070499
6433,0.07466086469656438
3670,0.058218578018929615
6418,0.16694507919662857
3215,0.0814180117276621
2135,0.7474946998740205
8551,0.8203297874548577
7738,0.0858605271015722
3923,0.5011830327532631
4944,0.6824951326867049
2890,0.73559214274256
8712,0.8677484446115498
6637,0.12265786779053497
8611,0.6853234913029729
9083,0.06025065883358081
8105,0.1471599865165016
4590,0.2861524978903906
5,0.4428263088989653
4869,0.04724220373552997
2374,0.24515910628947282
8021,0.03208935236583643
5814,0.07011210716592418
3112,0.1784553283883824
8532,0.43843221507809
9057,0.03700179691243627
7482,0.1494399675118599
1090,0.8741327539187737
527,0.11647149759298499
5503,0.03437522522368074
1722,0.4213013412399335
6552,0.06378279471201788
2315,0.07422965989181023
5314,0.1826651913464227
2342,0.8488699916516784
5937,0.11502137143359942
1287,0.8816499822606593
6841,0.07081964398958626
1,0.8416968541000325
4008,0.1342843053568188
6569,0.7857878086255359
7957,0.06336618465635754
3740,0.4543978853511732
1355,0.8832601178760756
4315,0.8027529856061869
7686,0.06714829272965052
2769,0.24502022482491725
669,0.7740889808896054
4070,0.029144165631494537
377,0.18144852810479703
113,0.2734485556152573
2424,0.40555823133559243
7435,0.4343763933408369
2155,0.05135827287549266
4341,0.09320152154464176
2479,0.1778185940169211
414,0.22349258711566705
3108,0.1678042167523156
3370,0.11521761974121253
3128,0.08140124578339901
9862,0.03531465022642955
2659,0.8399527395947712
4793,0.07824915278115777
1353,0.8935198558472669
4377,0.5596396517974521
5091,0.16743572419572164
3957,0.6118461729566266
9359,0.04918920013998655
3947,0.09671230706313298
5526,0.06440081034505953
8731,0.4803249006663553
4160,0.10025267317532437
7789,0.10770698399699365
615,0.121442768926137
730,0.23023911481046117
5128,0.05815941225946702
9633,0.5398301275608808
8563,0.6337558931250952
4430,0.07271568119838079
5563,0.07719188660491601
8034,0.07242894301186785
4091,0.10531596812267797
674,0.8804770283076807
8530,0.8508046532672914
8397,0.20653120294732613
1166,0.7437849313467894
3980,0.5510564738099667
636,0.812363584338741
5490,0.6090222661234863
5416,0.06169286346071116
3180,0.20407363458087963
4259,0.6639938612579296
2456,0.46116049376026447
8252,0.11737413173009968
178,0.16257959203786237
7049,0.24782490344414415
6719,0.09630135278316769
7184,0.13268263939644281
1025,0.10564505502923484
2494,0.1484670959125119
4056,0.1593593694259596
6937,0.06529637712362588
560,0.8375683350923485
2555,0.07367008201979672
6258,0.08463667062233207
8211,0.050053342955755524
3071,0.606073861230882
8345,0.08795806230172924
4349,0.17437208516385952
766,0.7974558687073553
8571,0.6686397324441958
1916,0.8371087362871421
469,0.11374842119542039
1049,0.4095844645073586
4571,0.1379208139571746
9325,0.3273934933125969
6974,0.08707407803392696
6047,0.6925621451409214
7549,0.047879088024274284
762,0.8576686327200684
6611,0.09525811521762263
7074,0.09429405257925547
5262,0.7541167255042031
9484,0.08893902032209157
1083,0.3899537030498183
2497,0.1007421411904177
94,0.2187385248666086
8862,0.25065549068975546
6214,0.229222581531779
8325,0.3660240581930352
517,0.3201316935960637
2394,0.08716858595507994
9976,0.37485658884636747
873,0.5014214314355572
6752,0.08672152620870578
1845,0.874217934900286
530,0.16204273195060623
4866,0.14391828114608576
8061,0.6847544590300565
4710,0.8200732964011637
2590,0.789907337001313
589,0.53754715503804
7451,0.15178947680691535
1932,0.45073979617069165
2783,0.032182890985378104
706,0.7395498084571877
5063,0.13165251162883487
6072,0.06978721598570801
6066,0.05805064248148191
9284,0.11955190495226022
8781,0.877325543548688
8641,0.8584858026365437
5253,0.036766875577260806
7010,0.09483508734806455
7637,0.5275833885827685
489,0.19028897728719574
7324,0.036393617275930656
9321,0.09529434093306412
3004,0.2972872429639707
5420,0.07231239029487484
7371,0.061544582883355486
4101,0.08756814503937885
6008,0.628083271233755
5117,0.10576184400854455
1467,0.7444933988774374
8095,0.1084342567003873
3714,0.650943547850783
2637,0.6080121839364686
2107,0.8361460874624627
870,0.8267683322304555
703,0.8809121456429273
1305,0.8740483892286167
4928,0.7340123833008535
6369,0.0632641035686857
3452,0.07584271147450146
2958,0.6966403114557512
4360,0.0688127797877248
105,0.8364105114559991
407,0.2543245190215123
8131,0.06098509135746902
6179,0.5511088455145849
2855,0.03550010048908555
2640,0.2000100760312309
714,0.8365260046318345
3899,0.10356295959726225
1784,0.8024850388622135
3679,0.07391580747156408
5703,0.8120407030737623
6398,0.7174925501309886
1710,0.4585894028233677
1064,0.9139894701142386
3866,0.1628794082806585
3891,0.5297041545364236
8390,0.1332129886543366
5423,0.08651952512187393
8875,0.03767687684549469
9784,0.05612176527036085
2012,0.36016382830361743
8754,0.1296450140836483
9772,0.08390277360820052
5286,0.1677561313766633
2584,0.1600636372826012
3007,0.08383322646559274
5767,0.11491198484438102
9421,0.06468651594793824
8333,0.49928695202423984
9558,0.07316108780696094
6249,0.18609176261303728
3627,0.12861051879882432
9225,0.7792018988746413
5605,0.041052033040736395
8994,0.19242693754226273
4028,0.08967696687295808
9787,0.6335730435669139
3185,0.6533753070061513
1934,0.7627782086049435
1926,0.8870262244772161
4461,0.07912028220692834
3385,0.09227911655368423
6360,0.07315001694747787
5373,0.3748356762214228
4195,0.7619118579849091
4120,0.04553053372507282
5650,0.5395482657176873
9705,0.11557267726787816
2093,0.8011998519934443
3903,0.03957517004195459
852,0.4196918766846707
4110,0.06973584691125823
4690,0.63357985555277
2151,0.061984734141736185
5183,0.10222632292780633
739,0.7679760488653563
7835,0.051719141921845756
9791,0.44513907219933513
8841,0.5353916698207483
6818,0.5072559385741043
4044,0.1073932871172706
9372,0.5160543976230735
9299,0.07180197810883251
3896,0.10748611788767795
410,0.16170737125847193
3738,0.3293326276741518
8909,0.08184638779172344
3908,0.7586382325906547
6364,0.5919859726697337
6659,0.0649310681057838
3009,0.3146590126019181
4203,0.43223448586525337
1771,0.4608649093026106
9762,0.030933048238335977
9766,0.5041321103078219
8859,0.07790675453731338
8442,0.544504842978247
9428,0.7090685358197503
1624,0.13844570776735857
5182,0.05478289440927197
8310,0.5176033938920255
1663,0.8008009545167109
1168,0.8329436985064906
9694,0.5980745000546075
9824,0.0626163926147043
473,0.1909606813013946
1169,0.8585398134481067
9906,0.048408257088294916
6725,0.7565145765187625
8791,0.6431336765126395
7183,0.10710242679157914
3383,0.7424362201906489
3462,0.09537433623038369
8639,0.8148853824342237
217,0.18479467992307524
7488,0.24290571289109464
5427,0.816111058046638
7428,0.13455139231016314
5990,0.11717340402114404
1763,0.68833885617101
8834,0.7589231199621849
9530,0.0901698859167688
3358,0.5961002813404226
27,0.09762088785942787
8253,0.6080963404658389
321,0.3501917559317594
5868,0.13718867772236693
1119,0.7942186241363358
3626,0.6838525771891812
7806,0.07670491000581835
6633,0.5068876083698014
459,0.04539604286097173
3361,0.5494510139042793
4484,0.03735683765145676
9607,0.6151653449237151
2652,0.8292441309366069
9757,0.2252194801198861
6977,0.05908478509189067
4172,0.06357239297814642
3747,0.0501252145847857
9398,0.06320700505575032
6051,0.08261368781006505
2322,0.21881961612105646
1161,0.7295686242925263
829,0.26619525397095717
634,0.15657056806466466
8889,0.29712803490283324
8484,0.8150778875967569
4372,0.6350217459434087
7774,0.08499111596215743
3240,0.05378791014982601
3044,0.11046371048540402
1855,0.8660220656149976
5130,0.4515532582042747
8405,0.9282565351078226
9739,0.14383473767764968
2334,0.03580070177112211
8858,0.030073430118468716
3255,0.0864603784182756
6712,0.15545357590760306
2926,0.03513490212838222
4736,0.7503089329162544
9269,0.7084161016772343
820,0.7264948943056504
7374,0.16702548935295183
3964,0.7290795121774122
1162,0.8584188353528107
5684,0.13798300864752616
7078,0.11827258023053268
557,0.2175484804192854
7491,0.033959360143569546
317,0.8008473874410065
8783,0.845313441104441
9878,0.06781305718410101
551,0.1275081599673421
1793,0.11302088935352467
929,0.4837044885818011
1833,0.9325889616637008
4112,0.41711265782017687
3051,0.5876123059829251
5619,0.7673744753103735
1901,0.7472262675978796
3177,0.4168679733137747
422,0.8987780471662722
7357,0.08950444906656034
6118,0.187707449063837
8960,0.2666472096551469
6043,0.4727317267256002
8581,0.7143982055084634
9340,0.07446479471243013
3405,0.13164729441123407
2487,0.1264156938748441
7901,0.1257818668238317
9905,0.06855774135325605
3164,0.1079022849840998
1092,0.8537904702430285
6888,0.06114679846238838
8608,0.6022300013336761
259,0.6374473043860471
3739,0.5847857864942209
8017,0.3444060982333173
4323,0.6732294627978433
3264,0.09291182419591243
2172,0.6877390897187768
924,0.18211359331015592
7643,0.11153516011009536
8615,0.6435313314014223
5762,0.07510561910560414
8132,0.07540363554134334
5886,0.16235669151235546
5744,0.07572856635689007
1348,0.7692281418761895
1485,0.8055560276438679
4433,0.18714956076149297
552,0.4237944874944854
895,0.38176263789612475
9502,0.4459696190075273
2951,0.08766573077135728
9756,0.06336528650817069
5215,0.10469147043918153
3637,0.09168594880277953
8642,0.8485399410506217
7761,0.13277539104930866
6529,0.07305423731746889
309,0.0774905230447701
8136,0.7349592172295827
3425,0.08714723010508345
1368,0.14508534929372044
2049,0.7846066919061698
342,0.10557324434339713
1107,0.8606300865878276
9742,0.49757465089617764
2717,0.07591779326448682
1981,0.8966526551609605
9067,0.7473199851777269
1896,0.5739647891138735
2197,0.08217739763180142
6605,0.0969038955109879
4222,0.09629493508546547
5150,0.08211812093632771
5199,0.031717030873054934
6924,0.22749114531187042
7020,0.030885640014502648
4589,0.26651902621282797
4626,0.17443071456563164
5323,0.7670122856478341
148,0.2751546313118156
53,0.36254249954697537
2088,0.851561676654567
9303,0.0952999203579159
5855,0.12544382154292105
7219,0.029570883942710163
387,0.8606588997599149
5158,0.08067371311424508
5316,0.7889502428905311
4582,0.6265245087461353
8275,0.047775573719416986
11,0.40807621807392697
7538,0.21196319233011954
6444,0.06708945988720136
1569,0.7421774036569246
2501,0.062700044626031
8713,0.4316879315582527
5120,0.6822434928263346
7469,0.03964045642499857
6471,0.10472742262971353
9243,0.6800935272967557
3841,0.06595418118985132
3073,0.10947910913806153
2433,0.3515209556595664
1830,0.9078121723305427
6413,0.07549790025575899
1542,0.22800650405244122
481,0.1716151884123318
1597,0.8585967216680727
240,0.5845934246554713
3476,0.05841631615487716
1103,0.8826030417722465
6630,0.09813595331040441
332,0.44331959746463423
9843,0.08953909600409549
7213,0.3867301936004707
2400,0.7806035156989466
3540,0.09581596920091418
4902,0.08327840215777857
5401,0.0497087309695662
3277,0.0938602050104917
5479,0.14799250917503895
732,0.12260943676508375
9780,0.08225711709773563
1087,0.3572926975298907
4808,0.07689794632790034
1223,0.5690711481737896
2496,0.44345336450926304
1389,0.8177084435026487
6550,0.18999591470993082
5525,0.07743630746320308
3588,0.05300489325699423
8796,0.851835841107831
2444,0.08200293517394931
9184,0.2893281703586832
1335,0.19508542749304733
2119,0.8510021414611738
5334,0.15571751135949305
8055,0.7623925174465243
8600,0.8413084404044449
2380,0.08124613370420698
9471,0.13055627738578307
5625,0.08155377043583328
8401,0.7645787999801961
7384,0.0400502069844833
5687,0.132369805087198
3648,0.0877440340217083
6207,0.059141291252006296
5184,0.12069525170127689
3633,0.5731481212028346
2948,0.07384775767507958
6730,0.057673286722870226
8007,0.04900664464305676
7144,0.03258121402858156
4399,0.09101834310057401
5966,0.08721432964426985
5734,0.05729211357141941
8022,0.03405651300575033
2848,0.3420117339873338
9028,0.10618243366642212
6760,0.46170386797110075
1393,0.8026673957358231
1688,0.8357459583146492
5391,0.09305281974852511
2880,0.07852272210362167
