ID,coppaRisk
3079,0.20912689
3639,0.05265463
7790,0.041657675
6174,0.103119485
8953,0.025171172
6087,0.024403164
9765,0.03477012
3943,0.045697454
4130,0.08750277
2213,0.016608598
8386,0.7989882
8850,0.57577395
1046,0.38173997
7556,0.21713243
4650,0.7004057
7170,0.10481563
8751,0.8432648
5889,0.061571345
3823,0.020835325
2160,0.69138986
6426,0.055217393
9475,0.022892144
4245,0.3169412
9726,0.46381998
3367,0.049187537
769,0.85090834
7456,0.06608562
2312,0.05133875
5245,0.04572116
3348,0.5932971
7720,0.053624004
8459,0.8375455
1257,0.86629784
2331,0.87053293
1185,0.88701344
5840,0.040269963
2828,0.18945481
1853,0.53157073
5988,0.059068542
5973,0.18228444
9271,0.048627906
3599,0.12656395
6457,0.041241474
930,0.06419961
4633,0.24027719
8192,0.036183413
8149,0.13889512
6723,0.78625214
9659,0.041872393
1538,0.35294583
5915,0.026241846
3571,0.1816483
4049,0.021341348
3672,0.82021177
2257,0.031856913
4744,0.048142627
8708,0.7755515
8162,0.2868513
9327,0.025866248
9896,0.1149927
7340,0.07049232
8743,0.86766076
1016,0.6281785
8717,0.76601917
6767,0.039576396
5500,0.055437375
8237,0.03411365
9012,0.032116313
7828,0.14854129
6025,0.066275686
5608,0.026408859
6993,0.032078195
6301,0.022811605
6615,0.057181936
7427,0.031099297
979,0.21166138
3416,0.034311567
9977,0.61012363
9706,0.12379256
4920,0.37129977
9582,0.4061642
5933,0.08531207
4672,0.11984655
716,0.7831083
3940,0.047369793
6893,0.14292079
3092,0.7493588
2919,0.034931142
6544,0.0683668
7613,0.02069121
2131,0.8488929
1790,0.70979154
2304,0.3503153
6530,0.04772369
5839,0.06672481
13,0.78155774
353,0.097378105
6704,0.026007533
4774,0.6542249
6370,0.022293705
2639,0.015945284
5297,0.029400906
6396,0.41574252
1377,0.7284858
5058,0.055553343
4740,0.22886838
881,0.734174
7102,0.010811722
2437,0.6962359
2598,0.030330151
5249,0.053577427
5548,0.035819557
5331,0.09860954
4796,0.8186905
8168,0.026054062
2256,0.8001287
2025,0.7490835
2281,0.6504412
9980,0.54346085
2954,0.50256294
6853,0.17734446
9684,0.45354018
1885,0.86121917
2171,0.20405862
1831,0.9433426
1077,0.4475849
9591,0.09215728
8032,0.035924375
6394,0.0503396
7310,0.028053902
8101,0.16425344
2,0.08549416
6104,0.05788186
380,0.149842
6408,0.060428202
9719,0.02433496
6137,0.031538323
7587,0.019130087
7866,0.051862452
6328,0.123394385
7756,0.15203662
7655,0.110789895
212,0.08297166
8596,0.74249136
9887,0.08368233
6682,0.18065901
4176,0.5835116
700,0.79870325
6543,0.04064308
6229,0.048345856
7559,0.18302941
2015,0.7876798
2493,0.03349346
5655,0.019430783
6931,0.613323
7868,0.020815074
7759,0.41225755
3806,0.40345472
6731,0.6515582
2529,0.026951458
3400,0.19746168
654,0.8629309
1792,0.8150595
5977,0.15097594
3343,0.099292845
2477,0.6676519
3790,0.53406936
4634,0.13795461
1058,0.8428535
1820,0.8875436
250,0.0848308
1727,0.848547
7900,0.04206411
4499,0.062563024
9118,0.069591954
5380,0.03445358
6083,0.13233872
6063,0.050303664
6519,0.037163902
2482,0.06490668
3166,0.49396726
3933,0.055816464
66,0.15078348
8593,0.62011325
5171,0.10309478
9479,0.73105204
6243,0.073137105
5665,0.028467678
2016,0.87316203
2556,0.8375614
6325,0.053433955
5411,0.059798002
7420,0.060204968
8427,0.84101397
5020,0.047475457
1066,0.7859565
7396,0.07875551
6955,0.023159824
2949,0.015680393
5039,0.4075626
8436,0.7642494
2396,0.04688588
5068,0.18829188
3838,0.05857041
7809,0.09374592
3749,0.03893374
8668,0.56463325
1789,0.8892623
8913,0.038446918
4163,0.055214718
1561,0.32354924
1649,0.335696
9941,0.050161973
6815,0.12515523
9069,0.19750684
4087,0.04848417
6491,0.078858145
9518,0.68160224
3501,0.028079318
8911,0.15278304
6675,0.042475805
3422,0.021999553
7661,0.044094734
2032,0.7997037
2209,0.7106487
1819,0.7896444
9752,0.051783204
891,0.6408292
4673,0.49437135
810,0.26575083
9717,0.56387526
4987,0.43247378
1201,0.2717185
3397,0.043591537
1848,0.7980094
8905,0.2456669
326,0.86858135
8069,0.070348196
2988,0.027064916
5862,0.45223248
6749,0.03943256
2045,0.7936852
424,0.12016768
1694,0.42648005
6823,0.020532541
2941,0.04037445
7417,0.06539935
8728,0.39127198
624,0.31038335
205,0.119153224
1009,0.6546608
1239,0.6438439
9689,0.19181907
6016,0.0238506
2712,0.03705798
1627,0.086274065
3487,0.62743604
7991,0.03203422
4194,0.024361294
3544,0.0187535
3194,0.6156026
3827,0.043261405
8497,0.853331
4089,0.03150563
6563,0.14870612
2986,0.043855112
2872,0.7794764
8025,0.6342106
4792,0.7171815
3406,0.040791616
3187,0.056600537
1089,0.45018482
2895,0.15197504
9946,0.40694463
5957,0.12684567
4375,0.6096761
4747,0.18042177
2105,0.83383167
2774,0.024767252
1053,0.85342234
1603,0.26644218
7338,0.014330953
4483,0.06418354
1844,0.8877558
7503,0.4798601
2874,0.81938297
8603,0.6464453
8369,0.108081564
3757,0.021448724
7760,0.42009783
2210,0.060502503
9039,0.06862071
4923,0.1575455
409,0.81051767
3604,0.4609039
2645,0.027435374
7930,0.037406962
6789,0.7955897
77,0.021844711
4906,0.6938129
1743,0.3000127
5172,0.12329206
8030,0.054098878
666,0.8856442
6435,0.032733954
6940,0.049494125
5552,0.52090526
4537,0.21291816
7061,0.08651289
7092,0.050109804
4891,0.056742854
2726,0.062240645
9965,0.7811615
3535,0.18649393
6220,0.048838656
3299,0.2065357
2891,0.02440257
5924,0.038297474
3676,0.047688648
3504,0.51678085
3624,0.020696647
1674,0.7655581
4968,0.035602324
8763,0.8676661
9861,0.03278935
2367,0.066853546
4257,0.048054997
7576,0.08620778
4370,0.73999727
752,0.83791494
535,0.03994785
4758,0.80173945
2650,0.0104740625
9695,0.045998827
4045,0.52879345
3011,0.049293853
355,0.8460368
6926,0.062981755
1556,0.28880402
4223,0.035527915
2922,0.28192103
1512,0.8512855
9546,0.18258178
4990,0.44042122
6803,0.09073341
1372,0.77988994
7445,0.011411943
554,0.21645401
4777,0.24362905
299,0.06522687
7594,0.45822245
6506,0.051409487
8885,0.076015
7281,0.010997098
9881,0.46577373
6224,0.12100085
6821,0.6310683
6916,0.9130061
1042,0.8339187
4465,0.8703339
2594,0.7118592
1918,0.8016377
8577,0.63108695
5897,0.056389887
6867,0.16591449
1268,0.38127658
2447,0.5999159
801,0.39143085
1985,0.8472652
6782,0.5647657
8216,0.05455957
7313,0.05442606
7899,0.07583164
3208,0.39632893
4646,0.7051084
4300,0.18507195
528,0.26268208
8223,0.04305697
728,0.7572079
4666,0.06974724
9276,0.42575812
9701,0.53813744
2416,0.11852202
5628,0.5167822
8827,0.8734461
9818,0.03848891
1796,0.8482684
1321,0.8938074
5300,0.06468733
2490,0.011620136
6680,0.066160485
9589,0.06729065
6466,0.0248601
3119,0.063434824
4706,0.32763994
4635,0.08060357
5799,0.048454333
2694,0.02625167
4149,0.7795384
1497,0.14830287
608,0.7544298
9197,0.07250275
1650,0.13707024
2616,0.74544966
8399,0.8242295
7754,0.6039273
1369,0.11111377
5790,0.08317003
5089,0.16295607
3278,0.13875225
3774,0.42365354
7364,0.055371102
4942,0.17055362
4887,0.87633336
1446,0.067115426
8265,0.046726916
432,0.15658018
7732,0.02339703
1293,0.6748998
6433,0.037909623
3670,0.023032222
6418,0.14037484
3215,0.03389095
2135,0.7426424
8551,0.8253334
7738,0.048760846
3923,0.48428795
4944,0.712245
2890,0.716786
8712,0.8813805
6637,0.12515277
8611,0.71658546
9083,0.026096156
8105,0.0805988
4590,0.22706874
5,0.39973164
4869,0.023121897
2374,0.23695707
8021,0.015560772
5814,0.051885545
3112,0.18336669
8532,0.43391693
9057,0.020814985
7482,0.12974437
1090,0.88085496
527,0.12281762
5503,0.016924053
1722,0.42640004
6552,0.040649902
2315,0.030339152
5314,0.13283944
2342,0.88359344
5937,0.086798236
1287,0.8942465
6841,0.038804337
1,0.8638921
4008,0.15362088
6569,0.79890114
7957,0.03570004
3740,0.45564282
1355,0.89942235
4315,0.82393235
7686,0.051924977
2769,0.2446756
669,0.7537461
4070,0.014845341
377,0.12332013
113,0.24396801
2424,0.30457056
7435,0.49446625
2155,0.030280232
4341,0.06286765
2479,0.19287795
414,0.20927446
3108,0.10579339
3370,0.09437081
3128,0.035751715
9862,0.011015745
2659,0.85849226
4793,0.037118897
1353,0.901831
4377,0.57927305
5091,0.18051022
3957,0.6170369
9359,0.02012586
3947,0.05534474
5526,0.040339887
8731,0.501168
4160,0.067532286
7789,0.08708934
615,0.06296546
730,0.2311528
5128,0.02605318
9633,0.55730426
8563,0.66389346
4430,0.047759216
5563,0.04422216
8034,0.034750655
4091,0.08914937
674,0.9027004
8530,0.86724937
8397,0.21888115
1166,0.76962835
3980,0.5851824
636,0.82348126
5490,0.6257689
5416,0.053911146
3180,0.16899776
4259,0.6559567
2456,0.5490621
8252,0.085266665
178,0.13316107
7049,0.24273856
6719,0.052533694
7184,0.10749769
1025,0.07377262
2494,0.14390367
4056,0.16192052
6937,0.05119589
560,0.8464723
2555,0.030794283
6258,0.059782937
8211,0.019886054
3071,0.614095
8345,0.056807596
4349,0.16479737
766,0.7914892
8571,0.69137585
1916,0.8447388
469,0.08024452
1049,0.3475517
4571,0.106527
9325,0.3679565
6974,0.055801347
6047,0.6951812
7549,0.0396523
762,0.8695091
6611,0.06698105
7074,0.06456281
5262,0.7830853
9484,0.08048164
1083,0.34057146
2497,0.062897064
94,0.23321748
8862,0.2407172
6214,0.2289848
8325,0.3540018
517,0.35957155
2394,0.06128039
9976,0.41450065
873,0.38823855
6752,0.053433046
1845,0.8913088
530,0.15503576
4866,0.13186748
8061,0.7174933
4710,0.8618036
2590,0.8382553
589,0.44479248
7451,0.15177795
1932,0.40939108
2783,0.016338905
706,0.70616984
5063,0.11432571
6072,0.0312179
6066,0.03760708
9284,0.055974856
8781,0.8961575
8641,0.87890387
5253,0.0215969
7010,0.029618343
7637,0.5925786
489,0.20120363
7324,0.019956354
9321,0.060134716
3004,0.3617465
5420,0.033181876
7371,0.024762932
4101,0.054400958
6008,0.63434076
5117,0.09464136
1467,0.7518734
8095,0.06544159
3714,0.6468395
2637,0.59889805
2107,0.82173413
870,0.83187526
703,0.9189614
1305,0.8902428
4928,0.72065574
6369,0.024270106
3452,0.04660906
2958,0.684275
4360,0.04467286
105,0.83239484
407,0.21572848
8131,0.039323393
6179,0.5669631
2855,0.01648782
2640,0.19493905
714,0.8421771
3899,0.085382126
1784,0.73161775
3679,0.044545982
5703,0.83547306
6398,0.7643393
1710,0.39860767
1064,0.90758526
3866,0.18037054
3891,0.5453219
8390,0.100037664
5423,0.07801294
8875,0.017806798
9784,0.03449429
2012,0.35708448
8754,0.10634673
9772,0.05359625
5286,0.18235847
2584,0.19471377
3007,0.042923983
5767,0.05322767
9421,0.041901253
8333,0.5160991
9558,0.03335752
6249,0.20260197
3627,0.12234272
9225,0.8092046
5605,0.017962573
8994,0.20569575
4028,0.049437508
9787,0.67651325
3185,0.66118455
1934,0.815443
1926,0.88522696
4461,0.057097707
3385,0.054161333
6360,0.034581274
5373,0.47357544
4195,0.76772827
4120,0.025659952
5650,0.5550325
9705,0.11794133
2093,0.83685446
3903,0.023231708
852,0.36256373
4110,0.033469006
4690,0.641205
2151,0.029536907
5183,0.06504869
739,0.7782848
7835,0.038055044
9791,0.5055791
8841,0.5586495
6818,0.49496078
4044,0.08793076
9372,0.55031484
9299,0.041597024
3896,0.0869556
410,0.13955575
3738,0.32600868
8909,0.06999523
3908,0.7977512
6364,0.5793988
6659,0.029924922
3009,0.36651623
4203,0.38879025
1771,0.554275
9762,0.01529086
9766,0.5191302
8859,0.037464473
8442,0.5568045
9428,0.7630018
1624,0.1376673
5182,0.023123898
8310,0.5054461
1663,0.7928392
1168,0.8458645
9694,0.6180576
9824,0.049331907
473,0.11110592
1169,0.85701
9906,0.033308845
6725,0.7738772
8791,0.6643002
7183,0.0735611
3383,0.7708748
3462,0.05188784
8639,0.8378249
217,0.18774499
7488,0.25535834
5427,0.84810936
7428,0.11129032
5990,0.100315936
1763,0.6974444
8834,0.76720744
9530,0.08557815
3358,0.62802666
27,0.069381006
8253,0.6341455
321,0.32428548
5868,0.1457393
1119,0.8018189
3626,0.6988399
7806,0.042975046
6633,0.51560754
459,0.022619508
3361,0.54724354
4484,0.02138378
9607,0.7202703
2652,0.8724112
9757,0.23846473
6977,0.023960186
4172,0.039565712
3747,0.020233087
9398,0.03963881
6051,0.03829944
2322,0.12916566
1161,0.73726994
829,0.25450575
634,0.102322645
8889,0.30501378
8484,0.8323789
4372,0.6593493
7774,0.054422066
3240,0.023501744
3044,0.089152746
1855,0.8599808
5130,0.455269
8405,0.9399974
9739,0.1427611
2334,0.018758748
8858,0.009607374
3255,0.059314735
6712,0.15171494
2926,0.011330259
4736,0.7317965
9269,0.68282485
820,0.691348
7374,0.08689604
3964,0.747011
1162,0.86972576
5684,0.13749258
7078,0.084311105
557,0.24030286
7491,0.013733629
317,0.80025876
8783,0.8782847
9878,0.02845212
551,0.12808767
1793,0.08419386
929,0.51869434
1833,0.9470662
4112,0.45578215
3051,0.59417915
5619,0.79678714
1901,0.7244907
3177,0.3837757
422,0.89855987
7357,0.06431338
6118,0.21234599
8960,0.25041187
6043,0.5171009
8581,0.7244613
9340,0.04411639
3405,0.095926285
2487,0.09036812
7901,0.05964355
9905,0.048665944
3164,0.077289194
1092,0.8624823
6888,0.053172622
8608,0.61236507
259,0.6091934
3739,0.58795667
8017,0.42873463
4323,0.68187225
3264,0.054968625
2172,0.71526074
924,0.19105703
7643,0.07409331
8615,0.639716
5762,0.05436394
8132,0.040430363
5886,0.16926347
5744,0.037571028
1348,0.8224874
1485,0.86363286
4433,0.17851855
552,0.47504866
895,0.44456413
9502,0.46081427
2951,0.056120574
9756,0.0421101
5215,0.06614958
3637,0.05391183
8642,0.8622628
7761,0.124726504
6529,0.042308994
309,0.052744046
8136,0.7332012
3425,0.05446945
1368,0.115243144
2049,0.7775
342,0.08850629
1107,0.88267416
9742,0.51446223
2717,0.04348962
1981,0.91191185
9067,0.77224076
1896,0.5426924
2197,0.058510397
6605,0.060093742
4222,0.06262319
5150,0.04936187
5199,0.017039416
6924,0.11567804
7020,0.012399774
4589,0.20868474
4626,0.19205469
5323,0.7790212
148,0.21926679
53,0.34933698
2088,0.8601506
9303,0.049568273
5855,0.13922967
7219,0.011872173
387,0.8712246
5158,0.05978552
5316,0.77175117
4582,0.6305866
8275,0.021301571
11,0.42624867
7538,0.22948053
6444,0.029393427
1569,0.72477305
2501,0.027384043
8713,0.4546602
5120,0.6950024
7469,0.012089469
6471,0.07252904
9243,0.64506817
3841,0.027327048
3073,0.071223095
2433,0.42079058
1830,0.92159176
6413,0.043780226
1542,0.17342727
481,0.11973781
1597,0.8884371
240,0.5330091
3476,0.032792065
1103,0.88944
6630,0.05319205
332,0.43594116
9843,0.0836693
7213,0.3740443
2400,0.8243021
3540,0.061077382
4902,0.04963109
5401,0.020750765
3277,0.06067111
5479,0.13407509
732,0.061891112
9780,0.046989843
1087,0.32424128
4808,0.067780495
1223,0.5291162
2496,0.46830928
1389,0.8102636
6550,0.21779892
5525,0.052020825
3588,0.03532198
8796,0.8791859
2444,0.060004633
9184,0.32732174
1335,0.13028724
2119,0.8499621
5334,0.14138575
8055,0.8187208
8600,0.86661196
2380,0.055164132
9471,0.10442801
5625,0.054961525
8401,0.8253896
7384,0.0220826
5687,0.07323687
3648,0.048866168
6207,0.02717487
5184,0.10000491
3633,0.5516805
2948,0.030339152
6730,0.043019526
8007,0.02230715
7144,0.01279352
4399,0.07131853
5966,0.05765984
5734,0.038992655
8022,0.016530797
2848,0.2814586
9028,0.068662405
6760,0.4522437
1393,0.83934253
1688,0.8593371
5391,0.058723144
2880,0.042243753
3451,0.7824671
3728,0.041001756
2627,0.058213923
995,0.4571254
1634,0.32538164
7413,0.8819261
3121,0.013699686
819,0.322781
2285,0.038582906
6150,0.032968596
7124,0.09968417
2360,0.04240402
3883,0.052671265
5282,0.059427943
1419,0.37984058
390,0.28813985
1427,0.10028383
3279,0.07163343
8800,0.81389445
2603,0.6467891
1767,0.8102429
9506,0.4550117
9925,0.77590317
3338,0.6991809
131,0.022460544
9911,0.031317268
1995,0.88034683
4978,0.046260074
3686,0.06784913
228,0.3483314
8102,0.2803174
2936,0.05648081
1332,0.82064253
2443,0.10856293
7087,0.055369176
7351,0.055901665
5256,0.041260514
9453,0.09646278
9422,0.40122408
2666,0.20111972
7872,0.021674115
1628,0.046958167
981,0.8406537
4041,0.59902376
643,0.9070098
8282,0.06919973
898,0.7224661
162,0.7125338
1111,0.8923321
8559,0.7680762
7561,0.18684387
6238,0.10698056
7522,0.03498035
8688,0.63906056
8525,0.5862635
9334,0.39230692
917,0.7891513
442,0.078175105
9033,0.78568196
2348,0.057824083
356,0.667334
9167,0.096225895
8678,0.8732779
204,0.2576512
6201,0.10620344
4290,0.024175568
471,0.13975824
6943,0.088047475
659,0.7341776
9687,0.40535626
3955,0.16318434
5679,0.040346473
1987,0.86970484
9052,0.8006721
4406,0.2208332
5016,0.09596792
5597,0.044842515
9373,0.1312327
4031,0.0259095
9950,0.85600007
406,0.18034475
5696,0.028780762
4301,0.046971682
222,0.68562186
2523,0.09022226
9521,0.039332867
5896,0.11549318
4173,0.62341475
6886,0.030794743
3247,0.28970858
5853,0.112311296
8064,0.01706528
9438,0.038819738
7887,0.048169542
1342,0.0906483
1370,0.89046097
1091,0.6519332
64,0.06095491
5179,0.89984447
8664,0.8519994
7047,0.06732066
3183,0.2732645
8460,0.9036935
1086,0.07883479
4843,0.039256103
4991,0.055415995
140,0.13155067
6007,0.099395305
1228,0.8128694
7391,0.06431338
8258,0.5877881
7246,0.023327723
3221,0.22571799
7316,0.087276876
186,0.08917957
4171,0.1429752
1626,0.054093648
3663,0.17154025
3680,0.10855716
4943,0.18377753
3953,0.026261255
5586,0.021539617
6253,0.03218974
7583,0.06755274
2992,0.04692356
4837,0.05307273
3741,0.051742375
9015,0.052216582
1210,0.6613415
3546,0.053705357
169,0.12683223
7782,0.09255933
4016,0.048223216
8190,0.049884524
5781,0.08124057
9241,0.2651879
8220,0.12531984
3602,0.04459044
2495,0.45053163
3848,0.8062783
2553,0.26877812
9597,0.5742837
4480,0.045257006
2364,0.052944705
507,0.86244994
3142,0.057379816
853,0.23597892
8509,0.23739879
1598,0.8569259
5562,0.68016803
2595,0.24044286
4261,0.88322425
3129,0.021792237
2474,0.08305511
8121,0.038945623
831,0.8571362
5795,0.11648834
4470,0.061572
5280,0.02481298
6525,0.89488506
7297,0.14309855
953,0.779958
3322,0.090872094
5738,0.1805689
7960,0.04501196
5269,0.047670316
1054,0.7087065
4026,0.6563369
3557,0.62897944
7973,0.6323855
7185,0.041687503
3318,0.034998126
3475,0.08921504
4658,0.19930379
496,0.39389908
4295,0.75587
3408,0.039541394
239,0.744416
8273,0.038158864
7751,0.054100752
344,0.12186784
2937,0.043336675
6105,0.055424675
1782,0.1094173
7328,0.08720257
7169,0.8177018
875,0.49197662
4655,0.80414927
1031,0.7825045
4715,0.4549179
2163,0.020068921
3015,0.060887907
3973,0.052590962
4526,0.1896287
8974,0.17891496
7339,0.18205136
5669,0.11686329
7773,0.040259983
1687,0.1298467
672,0.77486044
8552,0.71920794
4330,0.07086567
7736,0.10041366
1430,0.19966584
2651,0.23462412
1021,0.7753355
3345,0.02337292
5235,0.0721978
2300,0.6067264
6814,0.02031253
8052,0.05464268
534,0.86042285
3046,0.010855544
571,0.89135456
5629,0.41906238
7654,0.036209848
4297,0.049145464
5636,0.057465672
2103,0.8216416
5351,0.117823906
6306,0.6283114
2736,0.0266472
3594,0.67677444
988,0.29332384
871,0.82407784
3366,0.61199594
8631,0.4938035
6015,0.55884975
2647,0.2597926
1587,0.8670842
7259,0.05239382
6122,0.13131021
7539,0.30613866
9882,0.016059354
4347,0.05470038
4337,0.15071976
9874,0.4043979
3493,0.042728446
4729,0.2819692
5393,0.027254174
9091,0.7774314
699,0.82716334
3782,0.025460768
8371,0.10964874
7474,0.026919078
5748,0.7026484
1399,0.80206317
7352,0.07120405
5752,0.022539482
7743,0.047551524
6092,0.01568561
4251,0.63523555
8996,0.024424931
6586,0.069826
7146,0.05574423
7653,0.18581894
6739,0.48669115
2094,0.7729502
2007,0.8503568
4877,0.038608313
5112,0.050672583
9937,0.7720703
4515,0.049667556
4074,0.10017802
816,0.25912032
9879,0.4202613
9300,0.15885998
540,0.101994276
8725,0.89649665
6485,0.053398147
389,0.19559523
9207,0.059266858
2916,0.01110201
8098,0.38015762
7085,0.022656646
6795,0.1413377
1489,0.43365443
1884,0.84305835
5320,0.801704
4895,0.07524686
7390,0.04130172
4080,0.04929891
9549,0.057669103
4445,0.0582394
4082,0.15721922
6317,0.68305117
838,0.084006034
7804,0.66781294
5727,0.018686794
9405,0.8289177
1911,0.76066905
7248,0.051590234
6171,0.04935963
2097,0.8325417
9835,0.035725266
825,0.7891605
5848,0.09521386
2740,0.13462435
8424,0.30530137
877,0.75514597
4556,0.27143914
1751,0.7921701
6619,0.7016688
163,0.046562105
1545,0.16091162
106,0.608826
2781,0.14810005
7721,0.16035587
8748,0.87135446
4647,0.073060796
2509,0.055054925
8373,0.8169
6248,0.04163198
7405,0.026703112
5870,0.10891961
2406,0.03567951
8444,0.86902654
6307,0.06673899
4066,0.057218373
4156,0.0627596
3519,0.04825533
6181,0.053087857
258,0.17464072
4310,0.04449216
8923,0.63008136
6192,0.021470483
5059,0.60609263
8782,0.9325397
2830,0.7584088
948,0.8756335
6401,0.03685983
4584,0.03449526
4827,0.045782283
2086,0.85847723
6206,0.047476377
9352,0.088537484
2079,0.8190677
5745,0.04179109
7461,0.11548461
8573,0.69366354
4013,0.8558109
1172,0.373574
9563,0.042632457
9711,0.06526689
7855,0.030142307
1456,0.36094427
649,0.91903675
5476,0.5827373
7929,0.054124646
4810,0.023127979
3488,0.2754549
6302,0.5718052
4940,0.6341526
5293,0.45243418
9543,0.06627229
4860,0.023418032
6291,0.052403685
4225,0.16419433
4400,0.37789756
7501,0.06976572
9585,0.21905318
1611,0.44145033
3126,0.02349253
8818,0.8755053
5176,0.04957833
802,0.08233371
3508,0.05399804
9177,0.13442308
4410,0.108882494
2402,0.06931039
4948,0.020218384
9122,0.2857657
8230,0.020789575
2459,0.016195882
8171,0.027958103
8185,0.09998625
1434,0.093763135
2608,0.050956097
7407,0.25217375
5046,0.08392611
4593,0.04903246
4446,0.07341958
8026,0.20220387
6069,0.033350565
1134,0.6797149
2440,0.19224724
8931,0.027892236
7799,0.041050304
2110,0.86322427
1301,0.4545856
4653,0.24505371
5622,0.06103103
3772,0.0221265
1444,0.5225457
3172,0.049615223
2796,0.13492881
7433,0.1909054
